name,fabric_name,weave,width,weight_feel_suitability,content,design_name_color,shipping_weight,design_no,price_text,ragular_price,categories,short_description,long_description,images,tags,manage_stock,stock,status
Printed Spun-4769520-3,Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Multicolour,0.2,4769520-3,570 Per Meter ,570,polyester-fabrics>prints | prints>poly-prints | autumn-winter | latest-fabrics | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","4769520-3-(4).jpg, 4769520-3-(2).jpg, 4769520-3-(3).jpg","printed spun, spun prints, printed spun fabric, spun, winter fabric, spun prints, winter fabric, fabric for winter kurtis, fabric for tops, fabric for kurtis, fabric for suits, fabric for topz, fabric for nehru jackets, fabric for jackets, fabric for blouses, fabric for shawls, fabric for dresses, fabric for skirts, poly spun, polyester spun fabric, printed fabric, red, yellow, orange, 4769520-3",no ,in_stock,published 
Printed Spun-4769520-4,Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Multicolour,0.2,4769520-4,570 Per Meter ,570,polyester-fabrics>prints | prints>poly-prints | autumn-winter | latest-fabrics | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","4769520-4-(4).jpg, 4769520-4-(2).jpg, 4769520-4-(3).jpg","printed spun, spun prints, printed spun fabric, spun, winter fabric, spun prints, winter fabric, fabric for winter kurtis, fabric for tops, fabric for kurtis, fabric for suits, fabric for topz, fabric for nehru jackets, fabric for jackets, fabric for blouses, fabric for shawls, fabric for dresses, fabric for skirts, poly spun, polyester spun fabric, printed fabric, red, yellow, orange, 4769520-4",no ,in_stock,published 
Printed Spun-4769520-5,Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Multicolour,0.2,4769520-5,570 Per Meter ,570,polyester-fabrics>prints | prints>poly-prints | autumn-winter | latest-fabrics | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","4769520-5-(4).jpg, 4769520-5-(2).jpg, 4769520-5-(3).jpg","printed spun, spun prints, printed spun fabric, spun, winter fabric, spun prints, winter fabric, fabric for winter kurtis, fabric for tops, fabric for kurtis, fabric for suits, fabric for topz, fabric for nehru jackets, fabric for jackets, fabric for blouses, fabric for shawls, fabric for dresses, fabric for skirts, poly spun, polyester spun fabric, printed fabric, red, yellow, orange, 4769520-5",no ,in_stock,published 
Printed Spun-4769520-6,Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Multicolour,0.2,4769520-6,570 Per Meter ,570,polyester-fabrics>prints | prints>poly-prints | autumn-winter | latest-fabrics | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","4769520-6-(4).jpg, 4769520-6-(2).jpg, 4769520-6-(3).jpg","printed spun, spun prints, printed spun fabric, spun, winter fabric, spun prints, winter fabric, fabric for winter kurtis, fabric for tops, fabric for kurtis, fabric for suits, fabric for topz, fabric for nehru jackets, fabric for jackets, fabric for blouses, fabric for shawls, fabric for dresses, fabric for skirts, poly spun, polyester spun fabric, printed fabric, red, yellow, orange, 4769520-6",no ,in_stock,published 
Printed Spun-4769520-7,Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Multicolour,0.2,4769520-7,570 Per Meter ,570,polyester-fabrics>prints | prints>poly-prints | autumn-winter | latest-fabrics | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","4769520-7-(4).jpg, 4769520-7-(2).jpg, 4769520-7-(3).jpg","printed spun, spun prints, printed spun fabric, spun, winter fabric, spun prints, winter fabric, fabric for winter kurtis, fabric for tops, fabric for kurtis, fabric for suits, fabric for topz, fabric for nehru jackets, fabric for jackets, fabric for blouses, fabric for shawls, fabric for dresses, fabric for skirts, poly spun, polyester spun fabric, printed fabric, red, yellow, orange, 4769520-7",no ,in_stock,published 
Printed Spun-2371520,Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Multicolour,0.2,2371520,190 Per Meter ,190,polyester-fabrics>prints | prints>poly-prints | autumn-winter | latest-fabrics | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","2371520-(4).jpg, 2371520-(2).jpg, 2371520-(3).jpg","printed spun, spun prints, printed spun fabric, spun, winter fabric, spun prints, winter fabric, fabric for winter kurtis, fabric for tops, fabric for kurtis, fabric for suits, fabric for topz, fabric for nehru jackets, fabric for jackets, fabric for blouses, fabric for shawls, fabric for dresses, fabric for skirts, poly spun, polyester spun fabric, printed fabric, red, yellow, orange, 2371520",no ,in_stock,published 
Printed Spun-2371120,Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Multicolour,0.2,2371120,190 Per Meter ,190,polyester-fabrics>prints | prints>poly-prints | autumn-winter | latest-fabrics | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","2371120-(4).jpg, 2371120-(2).jpg, 2371120-(3).jpg","printed spun, spun prints, printed spun fabric, spun, winter fabric, spun prints, winter fabric, fabric for winter kurtis, fabric for tops, fabric for kurtis, fabric for suits, fabric for topz, fabric for nehru jackets, fabric for jackets, fabric for blouses, fabric for shawls, fabric for dresses, fabric for skirts, poly spun, polyester spun fabric, printed fabric, 2371120 , green , floral print",no ,in_stock,published 
Plain Suede Fabric-4753320,Suede,Plain ,44 Inches ,"Mediumweight Fabric/ Suitable for making dresses, nehru jackets, blazers, coats, skirts, sofa covers, cushions etc.",100% Polyester ,Emerald Green ,0.2,4753320,280 Per Meter ,280,polyester-fabrics>solids | latest-fabrics | trending-fabrics | autumn-winter,"Suede is used for clothing and high-quality fashion accessories, including bags, shoes and leather jackets, as well as being a lining for sturdier leather items.","Suede is a particular finish of leather (often referred to as suede leather). Rather than being a different variety of the material, Suede simply refers to the finish that gives the fabric a soft, fibrous effect.","4753320-(4).jpg, 4753320-(2).jpg, 4753320-(3).jpg","plain suede fabric, plain suede, poly suede, suede, polyester suede, fabric for blazzers, fabric for coats, fabric for jackets, fabric for nehru jackets, fabric for band gala, fabric for sherwani, emerald green suede, fabric for bags, fabric for shoes , emerald green, 4753320",no,in_stock,published 
Kalamkari Prints-4266120,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,4266120,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"4266120-(4).jpg, 4266120-(2).jpg, 4266120-(3).jpg","kalamkari prints, printed kalamkari, kalamkari, cotton kalamkari prints, kalamkari design, printed kalamkari, handcrafted fabric, fabric for kurtis, fabric for kurtas, fabric for suits, fabric for tops, fabric for blouses, fabric for skirts, fabric for short kurta, 4266120 , beige, blue",no ,in_stock,published 
Plain Suede Fabric-4754320,Suede,Plain ,44 Inches ,"Mediumweight Fabric/ Suitable for making dresses, nehru jackets, blazers, coats, skirts, sofa covers, cushions etc.",100% Polyester ,Mustard Brown ,0.2,4754320,280 Per Meter ,280,polyester-fabrics>solids | latest-fabrics | trending-fabrics | autumn-winter,"Suede is used for clothing and high-quality fashion accessories, including bags, shoes and leather jackets, as well as being a lining for sturdier leather items.","Suede is a particular finish of leather (often referred to as suede leather). Rather than being a different variety of the material, Suede simply refers to the finish that gives the fabric a soft, fibrous effect.","4754320-(4).jpg, 4754320-(2).jpg, 4754320-(3).jpg","plain suede fabric, plain suede, poly suede, suede, polyester suede, fabric for blazzers, fabric for coats, fabric for jackets, fabric for nehru jackets, fabric for band gala, fabric for sherwani, mustard brown suede, fabric for bags, fabric for shoes , mustard brown , 4754320",no,in_stock,published 
Plain Suede Fabric-4763920,Suede,Plain ,44 Inches ,"Mediumweight Fabric/ Suitable for making dresses, nehru jackets, blazers, coats, skirts, sofa covers, cushions etc.",100% Polyester ,Mustard Brown ,0.2,4763920,280 Per Meter ,280,polyester-fabrics>solids | latest-fabrics | trending-fabrics | autumn-winter,"Suede is used for clothing and high-quality fashion accessories, including bags, shoes and leather jackets, as well as being a lining for sturdier leather items.","Suede is a particular finish of leather (often referred to as suede leather). Rather than being a different variety of the material, Suede simply refers to the finish that gives the fabric a soft, fibrous effect.","4763920-(4).jpg, 4763920-(2).jpg, 4763920-(3).jpg","plain suede fabric, plain suede, poly suede, suede, polyester suede, fabric for blazzers, fabric for coats, fabric for jackets, fabric for nehru jackets, fabric for band gala, fabric for sherwani, blue suede, fabric for bags, fabric for shoes , blue , 4763920",no,in_stock,published 
Plain Suede Fabric-4763820,Suede,Plain ,44 Inches ,"Mediumweight Fabric/ Suitable for making dresses, nehru jackets, blazers, coats, skirts, sofa covers, cushions etc.",100% Polyester ,Yellow Green ,0.2,4763820,280 Per Meter ,280,polyester-fabrics>solids | latest-fabrics | trending-fabrics | autumn-winter,"Suede is used for clothing and high-quality fashion accessories, including bags, shoes and leather jackets, as well as being a lining for sturdier leather items.","Suede is a particular finish of leather (often referred to as suede leather). Rather than being a different variety of the material, Suede simply refers to the finish that gives the fabric a soft, fibrous effect.","4763820-(4).jpg, 4763820-(2).jpg, 4763820-(3).jpg","plain suede fabric, plain suede, poly suede, suede, polyester suede, fabric for blazzers, fabric for coats, fabric for jackets, fabric for nehru jackets, fabric for band gala, fabric for sherwani, fabric for bags, fabric for shoes , green, light green, 4763820",no,in_stock,published 
Kalamkari Prints-2380719,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,2380719,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"2380719-(4).jpg, 2380719-(2).jpg, 2380719-(3).jpg","kalamkari prints, printed kalamkari, kalamkari, cotton kalamkari prints, kalamkari design, printed kalamkari, handcrafted fabric, fabric for kurtis, fabric for kurtas, fabric for suits, fabric for tops, fabric for blouses, fabric for skirts, fabric for short kurta, 2380719 , beige, blue",no,in_stock,published 
Yarndyed Brushed Checks-4786520,Yarndyed Brushed Checks ,twill ,56 Inches ,"Medium Weight Fabric/ Suitable for making shirts, skirts, tops, kurti, cushions, sofa covers etc.",100% Cotton ,Brown & Blue ,0.2,4786520,220 Per Meter ,220,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | trending-fabrics | autumn-winter,"Yarndyed brushed cotton check fabric suitable for making dresses, skirts, shirts, tops, kurti, western wear, kurti, kurta and more.","Yarndyed brushed cotton check fabric is a cotton based twill weave fabric. The cotton is brushed on the face side to remove any lint and fibers. The process leaves a soft face that helps to trap heat, yet as a cotton it is also breathable.","4786520-(4).jpg, 4786520-(2).jpg, 4786520-(3).jpg","yarndyed brushed checks, brushed checkd coto, brushed checks, checked fabric, checks, yarndyed checked, yarndyed fabric, fabric for mens shirt, fabric for shirt, fabric for shirting, shirting fabric, fabric for night suits, fabric for kurtas, fabric for skirts, fabric for tops, shirting fabric, fabric for dresses, browb, blue, 4786520",no,in_stock,published 
Printed Georgette-2E31,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,2.00E+31,270 Per Meter ,270,polyester-fabrics>prints | prints>poly-prints | spring-summer | latest-fabrics | trending-fabrics,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2E31-(4).jpg, 2E31-(2).jpg, 2E31-(3).jpg","printed georgette, georgette prints, printed fabric, poly georgette prints, fabric for kurtis, fabric for sarees, fabric for tops, fabric for dresses, fabric for skirts, fabric for kaftans, fabric for dupattas, fabric for stoles, fabric for gowns, 2E31",no,in_stock,published 
Printed Georgette-6535617,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,6535617,270 Per Meter ,270,polyester-fabrics>prints | prints>poly-prints | spring-summer | latest-fabrics | trending-fabrics,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","6535617-(4).jpg, 6535617-(2).jpg, 6535617-(3).jpg","printed georgette, georgette prints, printed fabric, poly georgette prints, fabric for kurtis, fabric for sarees, fabric for tops, fabric for dresses, fabric for skirts, fabric for kaftans, fabric for dupattas, fabric for stoles, fabric for gowns, 6535617",no,in_stock,published 
Printed Georgette-6Z26-1,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,6Z26-1,350 Per Meter ,350,polyester-fabrics>prints | prints>poly-prints | spring-summer | latest-fabrics | trending-fabrics,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","6Z26-1-(4).jpg, 6Z26-1-(2).jpg, 6Z26-1-(3).jpg","printed georgette, georgette prints, printed fabric, poly georgette prints, fabric for kurtis, fabric for sarees, fabric for tops, fabric for dresses, fabric for skirts, fabric for kaftans, fabric for dupattas, fabric for stoles, fabric for gowns, 6Z26-1",no,in_stock,published 
Printed Georgette-2421217,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,2421217,330 Per Meter ,350,polyester-fabrics>prints | prints>poly-prints | spring-summer | latest-fabrics | trending-fabrics,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2421217-(4).jpg, 2421217-(2).jpg, 2421217-(3).jpg","printed georgette, georgette prints, printed fabric, poly georgette prints, fabric for kurtis, fabric for sarees, fabric for tops, fabric for dresses, fabric for skirts, fabric for kaftans, fabric for dupattas, fabric for stoles, fabric for gowns, 2421217 , floral print, flower print ",no,in_stock,published 
Printed Georgette-6Z26-2,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,6Z26-2,350 Per Meter ,350,polyester-fabrics>prints | prints>poly-prints | spring-summer | latest-fabrics | trending-fabrics,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","6Z26-2-(4).jpg, 6Z26-2-(2).jpg, 6Z26-2-(3).jpg","printed georgette, georgette prints, printed fabric, poly georgette prints, fabric for kurtis, fabric for sarees, fabric for tops, fabric for dresses, fabric for skirts, fabric for kaftans, fabric for dupattas, fabric for stoles, fabric for gowns, 6Z26-2",no,in_stock,published 
Printed Georgette-2ZJ75,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,2ZJ75,280 Per Meter ,280,polyester-fabrics>prints | prints>poly-prints | spring-summer | latest-fabrics | trending-fabrics,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2ZJ75-(4).jpg, 2ZJ75-(2).jpg, 2ZJ75-(3).jpg, 2ZJ75-(5).jpg","printed georgette, georgette prints, printed fabric, poly georgette prints, fabric for kurtis, fabric for sarees, fabric for tops, fabric for dresses, fabric for skirts, fabric for kaftans, fabric for dupattas, fabric for stoles, fabric for gowns, 2ZJ75",no,in_stock,published 
Printed Chanderi-4417620-1,Printed Chanderi ,Plain,44 Inches ,"Lightweight & Sheer fabric/ Suitable for making dresses, saree, stoles, dupatta, blouses, skirts, lehenga, suits, kurti and more.",70% PES 30% PA,Multicolour,0.2,4417620-1,410 Per Meter ,410,polyester-fabrics>prints | prints>chanderi | spring-summer | latest-fabrics | trending-fabrics,"Commonly used for making or designing shirts, skirts, suits, sarees, ethnic wear, dresses, scarves, blouses, kurti etc.","Chanderi fabric, made forom blend of polyamide and polyester. Chanderi fabric is a lightweight, silky and comfortable weave, it has a soft hand-feel and a sturdy, silken drape, along with a versatility that makes it suitable for an extended variety of garment uses. Commonly used for making dresses.","4417620-1-(4).jpg, 4417620-1-(2).jpg, 4417620-1-(3).jpg","printed chanderi, chanderi prints, chanderi, printed chanderi fabric, printed fabric, fabric for kurtis, fabric for suits, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for sarees, fabric for kurtas, tie and dye print, tie and dye, 4417620-1",no,in_stock,published 
Printed Chanderi-4417620-2,Printed Chanderi ,Plain,44 Inches ,"Lightweight & Sheer fabric/ Suitable for making dresses, saree, stoles, dupatta, blouses, skirts, lehenga, suits, kurti and more.",70% PES 30% PA,Multicolour,0.2,4417620-2,410 Per Meter ,410,polyester-fabrics>prints | prints>chanderi | spring-summer | latest-fabrics | trending-fabrics,"Commonly used for making or designing shirts, skirts, suits, sarees, ethnic wear, dresses, scarves, blouses, kurti etc.","Chanderi fabric, made forom blend of polyamide and polyester. Chanderi fabric is a lightweight, silky and comfortable weave, it has a soft hand-feel and a sturdy, silken drape, along with a versatility that makes it suitable for an extended variety of garment uses. Commonly used for making dresses.","4417620-2-(4).jpg, 4417620-2-(2).jpg, 4417620-2-(3).jpg","printed chanderi, chanderi prints, chanderi, printed chanderi fabric, printed fabric, fabric for kurtis, fabric for suits, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for sarees, fabric for kurtas, tie and dye print, tie and dye, 4417620-2",no,in_stock,published 
Printed Chanderi-4417620-3,Printed Chanderi ,Plain,44 Inches ,"Lightweight & Sheer fabric/ Suitable for making dresses, saree, stoles, dupatta, blouses, skirts, lehenga, suits, kurti and more.",70% PES 30% PA,Multicolour,0.2,4417620-3,410 Per Meter ,410,polyester-fabrics>prints | prints>chanderi | spring-summer | latest-fabrics | trending-fabrics,"Commonly used for making or designing shirts, skirts, suits, sarees, ethnic wear, dresses, scarves, blouses, kurti etc.","Chanderi fabric, made forom blend of polyamide and polyester. Chanderi fabric is a lightweight, silky and comfortable weave, it has a soft hand-feel and a sturdy, silken drape, along with a versatility that makes it suitable for an extended variety of garment uses. Commonly used for making dresses.","4417620-3-(4).jpg, 4417620-3-(2).jpg, 4417620-3-(3).jpg","printed chanderi, chanderi prints, chanderi, printed chanderi fabric, printed fabric, fabric for kurtis, fabric for suits, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for sarees, fabric for kurtas, tie and dye print, tie and dye, 4417620-3",no,in_stock,published 
Printed Chanderi-4417620-4,Printed Chanderi ,Plain,44 Inches ,"Lightweight & Sheer fabric/ Suitable for making dresses, saree, stoles, dupatta, blouses, skirts, lehenga, suits, kurti and more.",70% PES 30% PA,Multicolour,0.2,4417620-4,410 Per Meter ,410,polyester-fabrics>prints | prints>chanderi | spring-summer | latest-fabrics | trending-fabrics,"Commonly used for making or designing shirts, skirts, suits, sarees, ethnic wear, dresses, scarves, blouses, kurti etc.","Chanderi fabric, made forom blend of polyamide and polyester. Chanderi fabric is a lightweight, silky and comfortable weave, it has a soft hand-feel and a sturdy, silken drape, along with a versatility that makes it suitable for an extended variety of garment uses. Commonly used for making dresses.","4417620-4-(4).jpg, 4417620-4-(2).jpg, 4417620-4-(3).jpg","printed chanderi, chanderi prints, chanderi, printed chanderi fabric, printed fabric, fabric for kurtis, fabric for suits, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for sarees, fabric for kurtas, tie and dye print, tie and dye, 4417620-4",no,in_stock,published 
Printed Chanderi-4417620-5,Printed Chanderi ,Plain,44 Inches ,"Lightweight & Sheer fabric/ Suitable for making dresses, saree, stoles, dupatta, blouses, skirts, lehenga, suits, kurti and more.",70% PES 30% PA,Multicolour,0.2,4417620-5,410 Per Meter ,410,polyester-fabrics>prints | prints>chanderi | spring-summer | latest-fabrics | trending-fabrics,"Commonly used for making or designing shirts, skirts, suits, sarees, ethnic wear, dresses, scarves, blouses, kurti etc.","Chanderi fabric, made forom blend of polyamide and polyester. Chanderi fabric is a lightweight, silky and comfortable weave, it has a soft hand-feel and a sturdy, silken drape, along with a versatility that makes it suitable for an extended variety of garment uses. Commonly used for making dresses.","4417620-5-(4).jpg, 4417620-5-(2).jpg, 4417620-5-(3).jpg","printed chanderi, chanderi prints, chanderi, printed chanderi fabric, printed fabric, fabric for kurtis, fabric for suits, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for sarees, fabric for kurtas, tie and dye print, tie and dye, 4417620-5",no,in_stock,published 
Embroidered Wool Fabric-2759919,Embroidered Wool,Plain,58 Inches,"Heavy weight & Warm Fabric/ Suitable for making winter dresses, jackets, nehru jackets, sweaters and more.",100% Wool,Multicolour,0.5,2759919,990 per meter,990,silks-wools>woollen-textures | embroidery>embroidery-work | latest-fabrics | autumn-winter,"Embroidered wool fabric, suitable for making dresses, tops, woollen dresses, sweaters, winter coats, over coats, jackets etc.","Embroidered wool fabric, made of 100% wool. Wool is a textile fabric, obtained from animals. Wool fabrics have excellent absorbency, moisture regain is high, they tend to be warmer than others. Wool have good elasticity and resiliency.","2759919-(4).jpg, 2759919-(2).jpg, 2759919-(3).jpg","wools, woollen fabrics, embroidered wool fabrics, embroideries, emrodiery work, woollen fabrics, fabric for jackets, fabric for woollen dresses, fabric for winter wear, thread embroidery, multicolour, black, 2759919",no,in_stock,published 
Embroidered Wool Fabric-2964418,Embroidered Wool,Plain,58 Inches,"Heavy weight & Warm Fabric/ Suitable for making winter dresses, jackets, nehru jackets, sweaters and more.",100% Wool,Black & White,0.5,2964418,990 per meter,990,silks-wools>woollen-textures | embroidery>embroidery-work | latest-fabrics | autumn-winter,"Embroidered wool fabric, suitable for making dresses, tops, woollen dresses, sweaters, winter coats, over coats, jackets etc.","Embroidered wool fabric, made of 100% wool. Wool is a textile fabric, obtained from animals. Wool fabrics have excellent absorbency, moisture regain is high, they tend to be warmer than others. Wool have good elasticity and resiliency.","2964418-(4).jpg, 2964418-(2).jpg, 2964418-(3).jpg","wools, woollen fabrics, embroidered wool fabrics, embroideries, emrodiery work, woollen fabrics, fabric for jackets, fabric for woollen dresses, fabric for winter wear, thread embroidery, black, white, 2964418",no,in_stock,published 
Embroidered Wool Fabric-2760019,Embroidered Wool,Plain,58 Inches,"Heavy weight & Warm Fabric/ Suitable for making winter dresses, jackets, nehru jackets, sweaters and more.",100% Wool,Multicolour,0.5,2760019,990 per meter,990,silks-wools>woollen-textures | embroidery>embroidery-work | latest-fabrics | autumn-winter,"Embroidered wool fabric, suitable for making dresses, tops, woollen dresses, sweaters, winter coats, over coats, jackets etc.","Embroidered wool fabric, made of 100% wool. Wool is a textile fabric, obtained from animals. Wool fabrics have excellent absorbency, moisture regain is high, they tend to be warmer than others. Wool have good elasticity and resiliency.","2760019-(4).jpg, 2760019-(2).jpg, 2760019-(3).jpg","wools, woollen fabrics, embroidered wool fabrics, embroideries, emrodiery work, woollen fabrics, fabric for jackets, fabric for woollen dresses, fabric for winter wear, thread embroidery, multicolour, black, 2760019",no,in_stock,published 
