name,fabric_name,weave,width,weight_feel_suitability,content,design_name_color,shipping_weight,design_no,price_text,ragular_price,categories,short_description,long_description,images,tags,manage_stock,stock,status
Printed Cotton Cambric-1EO141,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,White ,0.2,1EO141,150 Per Meter ,150,cotton>prints-cotton | latest-fabrics | spring-summer | prints>cotton-prints,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.","1E0141-(4).jpg, 1E0141-(2).jpg, 1E0141-(3).jpg","printed cotton cambric, cotton cambric prints, printed cotton, cotton prints, fabric for kurtis, fabric for tops, fabric for blouses, fabric for kurtas, fabric for palazzo, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for masks, fabric for kaftans, fabric for kids wear, 1E0141",no ,in_stock,Published
Printed Cotton Canvas-6812817,Cotton Canvas,Plain ,56 Inches ,"Medium Weight & Stiff/ Used for making jackets, bags, shoes and used for home furnishing.",100% Cotton ,White & Brown ,0.4,6812817,270 Per Meter ,270,cotton>prints-cotton | latest-fabrics | autumn-winter | prints>cotton-prints,"Printed canvas fabric, commonly used for making jackets, shoes, bags and for upholstery.","Canvas printed fabric made of 100% cotton. Canvas is an extremely durable plain-woven fabric used for making sails, tents, marquees, backpacks, and other items for which sturdiness is required. Used for making shoes and upholstery.","6812817-(4).jpg, 6812817-(2).jpg, 6812817-(3).jpg","printed cotton canvas, cotton canvas prints, printed canvas, canvas prints, canvas, fabric for cushion covers, fabric for tents, fabric for sofa covers, fabric for upholstery, fabric fo home furnishing, fabric for dresses, fabric for jackets, fabric for coats, fabric for shoes, fabric for bags, 6812817",no ,in_stock,Published
Printed Rayon Fabric-6820817,Printed Rayon ,Plain ,44 Inches ,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.",100% Viscose ,Blue ,0.2,6820817,190 Per Meter ,190,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.","Printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.","6820817-(4).jpg, 6820817-(2).jpg, 6820817-(3).jpg","Printed rayon fabric, printed fabric, printed rayon, rayon prints, printed viscose, viscose prints, fabric for kurtis, fabric for hsirts, fabric for tops, fabric for skirts, fabric for tops, fabric for shrugs, fabric for kaftans, fabric for palazzo, fabric for tunic, 6820817",no ,in_stock,Published
Printed Chiffon Lurex Stripes-2764519,Printed Chiffon lurex Fabric ,Plain ,44 Inches ,"Lightweight & soft drape fabric/ Suitable for making dresses, suits, kurti, saree, tops, dupatta and more.",100% Polyester ,Blue ,0.2,2764519,160 Per Meter ,160,polyester-fabrics>prints | prints>poly-prints | latest-fabrics | spring-summer,"Printed chiffon lurex stripes fabric is suitable for making dresses, skirts, tops, kurti, kaftan, flowy gowns, chiffon saree, ladies wear and more.","Printed chiffon lurex stripes fabric is a polyester base plain weave fabric. Chiffon is a lightweight, balanced plain-woven sheer fabric. The twist in the crepe yarns puckers the fabric lighttly in both directions after weaving, giving it some stretch and a lightly rough feel.","2764519-(4).jpg, 2764519-(2).jpg, 2764519-(3).jpg","printed chiffon lurex stripes, chiffon lurex stripes, stripes, printed chiffon, chiffon prints, lurex stripes, chiffon fabric, fabric for kurtis, afbric for tops, fabric for skirts, fabric for dresses, fabric for sarees, fabric for dupattas, fabric for stole,s fabric for scarves, fabric for sleeves, fabric for gowns, 2764519",no ,in_stock,Published
Printed Chiffon Lurex Stripes-2688319,Printed Chiffon lurex Fabric ,Plain ,44 Inches ,"Lightweight & soft drape fabric/ Suitable for making dresses, suits, kurti, saree, tops, dupatta and more.",100% Polyester ,Multicolour ,0.2,2688319,150 Per Meter ,150,polyester-fabrics>prints | prints>poly-prints | latest-fabrics | spring-summer,"Printed chiffon lurex stripes fabric is suitable for making dresses, skirts, tops, kurti, kaftan, flowy gowns, chiffon saree, ladies wear and more.","Printed chiffon lurex stripes fabric is a polyester base plain weave fabric. Chiffon is a lightweight, balanced plain-woven sheer fabric. The twist in the crepe yarns puckers the fabric lighttly in both directions after weaving, giving it some stretch and a lightly rough feel.","2688319-(4).jpg, 2688319-(2).jpg, 2688319-(3).jpg","printed chiffon lurex stripes, chiffon lurex stripes, stripes, printed chiffon, chiffon prints, lurex stripes, chiffon fabric, fabric for kurtis, afbric for tops, fabric for skirts, fabric for dresses, fabric for sarees, fabric for dupattas, fabric for stole,s fabric for scarves, fabric for sleeves, fabric for gowns, 2688319",no ,in_stock,Published
Printed Chiffon-2ZE56,Printed Chiffon  ,Plain ,44 Inches ,"Lightweight & soft drape fabric/ Suitable for making dresses, suits, kurti, saree, tops, dupatta and more.",100% Polyester ,Multicolour ,0.2,2ZE56,130 Per Meter ,130,polyester-fabrics>prints | prints>poly-prints | latest-fabrics | spring-summer,"Printed chiffon lurex stripes fabric is suitable for making dresses, skirts, tops, kurti, kaftan, flowy gowns, chiffon saree, ladies wear and more.","Printed chiffon lurex stripes fabric is a polyester base plain weave fabric. Chiffon is a lightweight, balanced plain-woven sheer fabric. The twist in the crepe yarns puckers the fabric lighttly in both directions after weaving, giving it some stretch and a lightly rough feel.","2ZE56-(4).jpg, 2ZE56-(2).jpg, 2ZE56-(3).jpg","printed chiffon lurex stripes, chiffon lurex stripes, stripes, printed chiffon, chiffon prints, lurex stripes, chiffon fabric, fabric for kurtis, afbric for tops, fabric for skirts, fabric for dresses, fabric for sarees, fabric for dupattas, fabric for stole,s fabric for scarves, fabric for sleeves, fabric for gowns, 2ZE56",no ,in_stock,Published
Printed Cotton Cambric-4465517,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Teal ,0.2,4465517,160 Per Meter ,160,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | trending-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.","4465517-(4).jpg, 4465517-(2).jpg, 4465517-(3).jpg","printed cotton cambric, cotton cambric prints, printed cotton, cotton prints, fabric for kurtis, fabric for tops, fabric for blouses, fabric for kurtas, fabric for palazzo, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for masks, fabric for kaftans, fabric for kids wear, 4465517",no ,in_stock,Published
Printed Cotton Cambric-SS1906102-9,Cotton Cambric ,Plain ,46 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour ,0.2,SS1906102-9,270 Per Meter ,270,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | trending-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.","SS1906102-9-(4).jpg, SS1906102-9-(2).jpg, SS1906102-9-(3).jpg","printed cotton cambric, cotton cambric prints, printed cotton, cotton prints, fabric for kurtis, fabric for tops, fabric for blouses, fabric for kurtas, fabric for palazzo, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for masks, fabric for kaftans, fabric for kids wear, SS1906102-9",no ,in_stock,Published
Cotton Yarndyed Stripes-623219-14,Cotton Yarndyed Stripes,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Multicolour ,0.2,623219-14,180 Per Meter ,180,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | spring-summer,"Cotton yarndyed stripe fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed stripe fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","623219-14-(4).jpg, 623219-14-(2).jpg, 623219-14-(3).jpg","yarndyed cotton stripes, cotton yarndyed stripes, cotton yarndyed, yarndyed stripes, stripes, cotton, lines, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 623219-14",no ,in_stock,Published
Cotton Yarndyed Checks-6186818,Cotton Yarndyed Checks,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Multicolour ,0.2,6186818,220 Per Meter ,220,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | spring-summer,"Cotton yarndyed checks fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed check fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","6186818-(4).jpg, 6186818-(2).jpg, 6186818-(3).jpg","yarndyed cotton checks, cotton yarndyed checks, cotton yarndyed, yarndyed checks, checks, cotton, check, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 6186818",no ,in_stock,Published
Cotton Yarndyed Checks-555819,Cotton Yarndyed Checks,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Blue ,0.2,555819,280 Per Meter ,280,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | spring-summer,"Cotton yarndyed checks fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed check fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","555819-(4).jpg, 555819-(2).jpg, 555819-(3).jpg","yarndyed cotton checks, cotton yarndyed checks, cotton yarndyed, yarndyed checks, checks, cotton, check, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 555819",no ,in_stock,Published
Cotton Yarndyed Checks-329219,Cotton Yarndyed Checks,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Multicolour ,0.2,329219,180 Per Meter ,180,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | spring-summer,"Cotton yarndyed checks fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed check fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","329219-(4).jpg, 329219-(2).jpg, 329219-(3).jpg","yarndyed cotton checks, cotton yarndyed checks, cotton yarndyed, yarndyed checks, checks, cotton, check, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 329219",no ,in_stock,Published
Cotton Yarndyed Voile Checks-61123,Cotton Yarndyed Voile Checks ,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Pink ,0.2,61123,180 Per Meter ,180,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | spring-summer,"Cotton yarndyed voile checks fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed voile checks fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","61123-(4).jpg, 61123-(2).jpg, 61123-(3).jpg","yarndyed cotton voile checks, cotton voile yarndyed checks, cotton voile yarndyed, yarndyed check, check, voile, cotton, checks,  fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 61123 , voile checks, ",no ,in_stock,Published
Cotton Yarndyed Voile Checks-612018,Cotton Yarndyed Voile Checks ,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Blue ,0.2,612018,180 Per Meter ,180,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | spring-summer,"Cotton yarndyed voile checks fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed voile checks fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","612018-(4).jpg, 612018-(2).jpg, 612018-(3).jpg","yarndyed cotton voile checks, cotton voile yarndyed checks, cotton voile yarndyed, yarndyed check, check, voile, cotton, checks,  fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 612018 , voile checks, ",no ,in_stock,Published
Cotton Yarndyed Voile Checks-623219-15,Cotton Yarndyed Voile Checks ,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Multicolour ,0.2,623219-15,180 Per Meter ,180,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | spring-summer,"Cotton yarndyed voile checks fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed voile checks fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","623219-15-(4).jpg, 623219-15-(2).jpg, 623219-15-(3).jpg","yarndyed cotton voile checks, cotton voile yarndyed checks, cotton voile yarndyed, yarndyed check, check, voile, cotton, checks,  fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 623219-15 , voile checks, ",no ,in_stock,Published
Printed Voile-623219-16,Voile ,Plain ,44 Inches ,"Lightweight & semi sheer/ Suitable for making dresses, tops, kurti, blouses, scarves and more.",100% Polyester ,Multicolour ,0.2,623219-16,180 Per Meter ,180,polyester-fabrics>prints | prints>poly-prints | latest-fabrics,"Printed voile fabric is suitable for making dresses, skirts, tops, kurti, blouses, kaftan, scarves, kids wear and more.","Printed voile fabric is a plain weave polyester based fabric.  Voile is known for its light weight, the fabric is mostly used in soft furnishing designing dresses. Commly used for making or designing dresses.","623219-16-(4).jpg, 623219-16-(2).jpg, 623219-16-(3).jpg","printed voile, printed poly voile, voile prints, voile, fabric for kurtis, fabric for tops, fabric for blouses, fabric for kurtas, fabric for palazzo, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for masks, fabric for kaftans, fabric for kids wear, 623219-16",no ,in_stock,Published
Printed Cotton Cambric-623219-17,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour ,0.2,623219-17,180 Per Meter ,180,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.","623219-17-(4).jpg, 623219-17-(2).jpg, 623219-17-(3).jpg","printed cotton cambric, cotton cambric prints, printed cotton, cotton prints, fabric for kurtis, fabric for tops, fabric for blouses, fabric for kurtas, fabric for palazzo, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for masks, fabric for kaftans, fabric for kids wear, 623219-17",no ,in_stock,Published
